step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
8,PAYMENT,10515.479136349892,C9224715768,374304.3542909162,385918.01761505497,M7444945847,219514.62199022397,295547.69026780705,1
9,PAYMENT,2383.9005501974275,C1812346247,241300.61783076034,241938.63228212952,M3901869176,22440.50823635901,251886.72186231703,1
3,CASH_OUT,17216.779897653756,C8282652427,108015.7201965361,448766.16326104203,M3330343834,460056.90666131437,322975.7655560225,1
3,CASH_OUT,14484.004633848826,C3623240298,483635.5951851488,453880.6218250893,M2000919043,235148.1113457874,486447.19469384744,0
2,CASH_OUT,1446.6004018100316,C5533445490,357562.50990844396,43708.40393554193,M7758680191,14498.372167974005,27867.76325070106,1
3,PAYMENT,14185.918434872397,C1905299424,478567.41626989807,468246.6656551129,M8823435743,344910.53566438094,286980.7587508148,1
3,PAYMENT,10916.410525118657,C4678611156,213552.52268017162,412767.4207602078,M2257014302,240918.6267881291,431514.3896251424,1
5,CASH_OUT,1726.3343803608873,C4586580903,237550.17034586024,395655.35715633346,M8443835579,62172.658721205364,240691.35587421374,0
5,DEBIT,9220.182766420263,C6866434901,448977.60809250956,100455.66984276121,M5698951137,107135.9046551298,39263.59297078641,1
2,DEBIT,9745.456113887934,C6660979813,262524.6701226923,402559.60437733243,M8330300448,32245.340227923138,280269.67620838544,0
6,TRANSFER,3398.9133492491874,C4218760172,353639.4559528336,425066.3673425184,M6575036495,287146.7698542868,166036.94541191022,1
5,CASH_OUT,18919.393125305618,C5670985927,126086.43874776499,144575.16722707546,M6256088131,311014.7396260046,77470.89266896795,1
6,TRANSFER,17014.509892465172,C2214621616,223363.23435132028,476130.03918116185,M3096392618,252871.1491777222,424517.2566417365,0
1,DEBIT,13413.544512849256,C2426812052,61724.93290517756,24930.073199582126,M4092813077,408551.0665013075,260799.7564955608,0
5,TRANSFER,9299.681663912083,C9768172135,102990.01793848084,74954.62662356983,M3903365640,430504.4106540068,466638.20618953335,1
9,CASH_OUT,8294.134277531719,C3806260741,471.7076338155435,268790.56902575714,M4030783770,307812.1983415633,403008.2523015345,1
2,CASH_OUT,13054.371996303988,C6564793883,19632.525824330118,287896.23556115484,M3101226411,6378.239853715273,346485.89688683365,1
1,CASH_OUT,10954.094201197418,C7956197413,488641.91158846463,322575.0416504517,M2644703532,347614.8278738678,2512.751682655967,0
9,PAYMENT,1339.2348070495239,C9215976112,121176.84756838116,8484.564657733228,M8836710524,208999.60846017578,213911.72831912496,0
9,TRANSFER,10298.8027105296,C7251836684,331655.354752001,480183.38731106516,M2908478155,282778.7416131935,98743.14082601616,1
9,DEBIT,16147.431982933505,C2489863907,419549.84939980577,22294.046367071995,M9349398824,324540.3010094422,455398.95552443387,1
6,DEBIT,9238.873564179465,C8707236434,275330.2296182821,71530.97636170119,M9795400708,175118.30716353838,87291.99233818013,0
8,DEBIT,1133.9358933299413,C6489522939,76572.2500419781,7007.25876302849,M9579551920,458549.2525858971,143030.02582964275,0
1,PAYMENT,15746.936167742258,C1382207913,364058.2186680832,283429.2166470473,M9104354624,66987.4333748906,258418.3838672496,1
4,PAYMENT,4107.13926450589,C9554269487,300125.70504979155,466133.4419604861,M2607632007,335755.9036405187,131681.80949903963,0
1,CASH_OUT,5246.554614271971,C2030746478,365625.29467368755,332973.58304023213,M4156158969,2179.789978290214,104932.33863956059,1
8,DEBIT,3377.656433302688,C7222457580,384873.3114285436,411328.73424021364,M2308141238,462325.5527025904,299549.6625513762,0
1,PAYMENT,6671.279790942801,C4922304510,487705.18384237256,6640.601729290041,M8673070257,56252.06661904575,44464.76137751193,1
3,CASH_OUT,15159.354963203838,C6108405826,286781.640013355,271007.64923986304,M2342364766,47442.11507378732,29083.87936046236,1
4,DEBIT,10435.778604128353,C5316556183,170820.55634530092,229781.48875276095,M4927497326,166503.81652612213,186122.6475930357,1
8,TRANSFER,4177.1373555991795,C5553079413,324232.27845011855,249483.9721103965,M8905457020,186783.1430195403,360332.22725393117,0
6,CASH_OUT,17568.81855522561,C9180909128,34220.35462131307,36106.59266759397,M4640587494,107150.0361614393,277403.379136974,1
7,PAYMENT,17603.67891353543,C8076029331,448698.6591607932,342217.6805346537,M8755623848,292560.83046356234,211438.23423338943,1
8,PAYMENT,17424.510658415536,C6056003282,59690.50566909839,251610.20742931723,M4610365087,221457.0490209818,282875.7821122912,0
2,CASH_OUT,4852.044606492632,C1493049026,163921.41894290913,382574.424930632,M7325968533,17087.79452054371,182725.7423266368,1
8,CASH_OUT,9079.662949201664,C9338820378,407872.6903130605,242645.31703085767,M9757776271,159826.03112765032,468073.16771605646,1
3,PAYMENT,19701.294157203414,C2071414827,298656.1891653559,74690.81811321604,M4978342116,405216.4567865852,27452.445455387166,1
7,TRANSFER,15463.04827856881,C8374976686,196817.76013872103,324128.477038911,M1813853964,344850.7674309343,336695.7395149176,0
3,DEBIT,640.6316823886403,C8972028374,236717.8296875107,86193.18105258311,M1396292363,362435.4267899402,445641.33241387527,0
7,TRANSFER,1397.5713660837919,C2890034933,427273.69660109014,436197.28167740745,M4133251330,349058.4620417618,401942.3543676267,0
2,CASH_OUT,9332.234398565422,C4134088769,170002.19302994607,306558.1195346208,M3925087957,155486.51069151665,92020.51741072336,0
6,TRANSFER,18193.482096645046,C9333184898,434824.84240608563,78601.94177847712,M6896459703,49831.96103838794,147963.17449014419,1
3,PAYMENT,10820.165779259012,C7888255636,44067.21548834575,481169.0287406034,M2744229073,136233.592016548,358523.9693535523,0
3,CASH_OUT,10006.468909882375,C4707138899,388399.21860431536,259182.73166766032,M5778896412,415892.65009257966,42135.279590382765,0
9,DEBIT,2198.9266291369486,C4532587635,423773.81652736815,36449.225935827504,M3264820791,490235.39889153553,405930.849916292,0
7,PAYMENT,13169.924084013452,C6039470036,90908.82641866937,313416.4522075336,M9101891629,246923.50737078066,359453.47230239515,1
5,PAYMENT,16459.85289594449,C7381537276,215173.26618610023,126599.45350640512,M9086485826,4850.17746152111,364803.3246176713,1
7,DEBIT,7670.35814940049,C1502182771,82749.8873318278,401846.72593865125,M5743911153,70022.40606711451,50120.6851337957,1
9,DEBIT,15534.675833414016,C8224792828,353302.06449710886,408911.03678309533,M1552965052,161040.28765813287,358880.27240811544,0
1,TRANSFER,19293.08541262615,C5883762029,267673.88403082837,489473.67792733095,M9134550665,289292.6742964749,339909.062609985,1
7,CASH_OUT,4154.952536641013,C8010409496,317661.6733541605,250934.76551225185,M5184799052,37546.82290265698,415461.2454109253,1
6,DEBIT,10514.259660775351,C3506564567,98243.48347810557,227478.43986386855,M6823005366,471678.6493549408,20797.97812823475,0
9,DEBIT,5814.045365883053,C2675553657,105872.93102620976,376737.80272324034,M4246848597,182541.83664220036,11555.334233896097,1
1,CASH_OUT,15877.802938773402,C2525278789,20748.662754953184,66235.32817096329,M3943944627,456292.1089624115,186503.54993928038,0
4,DEBIT,11594.107981035035,C1194343786,161033.76759786488,273457.7568965621,M8640770015,390260.90137851087,74394.14192457644,0
9,DEBIT,12728.190109251045,C9655118806,279872.33066683746,273123.80006542546,M4824537722,377718.63625779055,279192.23878511094,1
4,TRANSFER,15978.491776356292,C5749603476,428967.4569986644,44736.561405193606,M7740012202,303359.78989111603,458674.45075337443,0
3,PAYMENT,7979.812405982852,C7541849447,333463.72372934036,208992.04275345677,M4487123079,313391.9085259223,195739.86516700787,0
9,PAYMENT,18310.29236130016,C7702639241,217698.16169987572,426642.399283601,M1815410955,319001.61760812404,422475.1886363021,0
2,PAYMENT,10707.274458198186,C5048690355,476560.0571970689,428076.8109973301,M4097905246,314360.69351279107,120.43725893323698,0
4,PAYMENT,3243.3009744234255,C1355339975,359622.6002879159,49618.8324598405,M1671848488,276864.11569918063,84257.3217295921,0
6,DEBIT,13948.392451559168,C4350024383,465082.601431275,45360.441373915426,M2284249668,493207.00924144447,15211.76982704281,0
2,CASH_OUT,15885.900873721263,C1424073081,263793.9866360828,131347.73850096765,M2359778333,366145.28371284803,164073.59025753432,1
8,CASH_OUT,6403.557373643781,C1324961972,129452.1373965698,437383.0312769967,M3882874629,388473.1941962606,454094.7978482514,0
8,TRANSFER,17157.867214275186,C3512892773,26413.343182360994,64451.29253674947,M1135059346,436231.4075418371,48476.06179949387,0
1,TRANSFER,18132.250769838753,C1971844804,363042.42574192525,359998.4013137231,M8884628233,107819.88136292459,303204.8883719002,0
3,DEBIT,5610.399298818397,C4846993466,60651.499002767065,50582.80980655161,M1749948191,41902.07954753039,225747.96955972209,0
9,CASH_OUT,19672.07730703292,C4005210983,151387.5641359836,311568.9268739127,M2384097838,241447.21829929933,469234.10618290625,1
5,CASH_OUT,2900.1594081702924,C9003524362,266235.4539419487,178033.6495595724,M9479575239,257040.3478096366,61259.57126854692,1
6,PAYMENT,4120.11180120955,C8685810892,282208.29388987384,394456.9814829335,M9307625481,414590.88997495885,106013.92525111447,0
4,DEBIT,3766.07430083672,C2057610620,300291.598493568,116845.2244126818,M2252361476,221891.78964116785,14770.984305746637,1
2,DEBIT,17890.39522915662,C7114091739,83127.66517485032,319600.9146949799,M2146323712,285426.51277215633,216967.62481568687,0
8,PAYMENT,13120.421791266741,C8703327325,189868.70241082436,117841.26728794248,M3144231965,263535.4692567292,138916.44978232714,0
6,DEBIT,3126.87523612323,C1136487526,308597.11355848337,356830.1415560769,M3666396475,19101.39187869553,434952.9669451605,0
5,DEBIT,8862.436025530145,C2031095991,484909.4323168924,436839.01728037436,M8383009063,307607.44829845696,302470.4065988775,0
9,TRANSFER,12344.43069888906,C1592212728,363815.56884984433,63400.89956338002,M3446075292,414021.64288712613,307045.36898785084,1
1,CASH_OUT,1760.9352912887275,C9150746537,461301.8785469789,433297.8442977518,M8466161883,78750.27403790191,265955.3484406512,1
5,DEBIT,17660.08573130604,C4200521550,381106.02915708855,296787.62720714894,M1607828958,297165.8669632979,45925.1686146005,0
6,TRANSFER,16091.71035528655,C1328306709,295858.4844462002,63555.245433511984,M2983953642,296805.27222320717,222509.34186267763,0
5,CASH_OUT,10153.6147941751,C9142760546,96011.68456817228,213770.92767985602,M9149967567,82092.48202817937,499752.5948542583,1
6,PAYMENT,19345.81964365749,C4409900751,333342.8259462565,80430.14674254895,M1429433348,61731.78686536801,417614.64542300743,1
6,TRANSFER,8413.443487574485,C9812353296,311689.7829799535,350173.94443328475,M1144078413,490025.9714882424,446729.527083558,0
7,TRANSFER,19683.79534882631,C3393630709,301234.5852286332,379434.0672089748,M8279229031,196859.58482651878,411613.17962324974,1
4,CASH_OUT,13391.60797619218,C5965136012,244892.93399412037,52898.260136399476,M9617961013,113710.86436176464,51520.846715491345,0
8,PAYMENT,12729.958337753435,C4584540837,264328.3019946378,253069.92634732218,M9658025054,85662.27222718748,113724.12703239982,1
7,TRANSFER,3402.5024163861217,C2539035631,167221.26355905202,407312.5280129586,M9985005064,333800.8567916175,1560.8256782048136,1
9,DEBIT,17650.362390262417,C9215810476,259656.3463211516,468081.52077549824,M2403118668,304722.6486636394,151755.06243905574,1
7,DEBIT,8607.044789620242,C7724579490,98777.95283923912,256758.933370885,M7172606966,321776.06149370875,54303.701173246285,1
3,DEBIT,3328.4447750713393,C6079539213,402587.1986801884,475139.61180570355,M7794059593,44003.013755726126,236396.6726507915,0
3,PAYMENT,350.8896475176049,C3475930254,92888.47734935391,267844.4852280149,M1620965142,446767.2917492185,338563.74428695097,0
8,TRANSFER,11239.138104403813,C8567232508,42483.144944733205,197095.24729995398,M5905457601,194633.19840452416,437252.6475190385,1
5,DEBIT,10595.252480241259,C2184369054,218123.0131785787,424101.56427644775,M3747813564,156684.70321517898,374608.5825454491,0
4,PAYMENT,14415.137085146256,C1877233143,329153.7197530309,246491.35522904454,M1234868658,231180.7236238696,469292.7978892526,1
8,DEBIT,17816.13525505426,C9661902395,218858.41246677068,235951.25528226153,M7044660859,195033.03287381414,26949.1451968944,1
6,CASH_OUT,1680.1910343962875,C8212105412,138377.0659756543,245156.24470491416,M7730354543,431788.50156957295,6089.91770827072,0
2,TRANSFER,14656.780157773212,C5623825465,279085.59194522037,423392.50093487266,M4987171777,464630.487598946,330669.05691810633,0
4,TRANSFER,3829.497687541886,C2807155606,173501.16770609998,415970.77084402606,M6761997697,151726.60822480312,144676.20511112313,0
4,PAYMENT,17177.723357827563,C3584205217,466433.8450633165,201759.9962201056,M7716757748,431967.9037299774,126750.50805288657,1
6,PAYMENT,16399.363925846956,C9319819566,461322.56980178604,166649.9299352625,M3218111577,390761.56476653356,165443.54384689714,0
6,TRANSFER,10861.795724212334,C2339179993,251185.9099860477,245964.01201956463,M5992966679,465403.8361723809,134898.02894618208,0
1,DEBIT,14233.831692603899,C8104563770,163941.99700912926,286386.25486855453,M1573244471,122875.15609294391,255718.20315079362,0
8,DEBIT,6355.567252356593,C6721367939,368566.20697831956,119168.60531399847,M8756099806,288479.57506048953,220074.22361206624,0
6,CASH_OUT,9476.241188763011,C4986167032,18356.47174153332,396977.5423577953,M2910212033,137272.2923702223,256214.27568832817,1
3,DEBIT,16450.574264438386,C8923623373,237384.50302182563,243241.38286621144,M1199431027,412047.2452421871,336356.8057502181,1
9,PAYMENT,9239.377423746957,C1961997702,168161.69713516676,167022.7742099798,M9252433193,2662.095285532129,193565.25448557414,1
2,PAYMENT,7220.185479976291,C9779086574,460267.94255127735,53410.49648199531,M1552436131,282409.5814431981,125653.8435710784,1
8,DEBIT,9934.827700280968,C3784151970,6001.513636341271,119422.58020180346,M2914605131,169601.715635959,83100.26840437273,1
3,PAYMENT,16582.160123500646,C2881954684,276407.43785917456,474640.58587799186,M4501921443,161341.85353891013,174737.05976631277,1
5,TRANSFER,6770.640142680368,C4862293830,370331.790533313,152549.8434097633,M4819595006,322453.16193245846,370903.237623086,1
6,TRANSFER,3557.8557034013015,C2907460450,242508.99376202063,84429.64468351766,M3426796201,425742.22465699696,378352.4550557348,0
6,DEBIT,14269.079004582538,C3283466693,42701.51508136083,230336.3958274966,M3876270765,304597.6956966631,333452.69334210514,1
4,TRANSFER,16536.96643289083,C7604727423,486230.6950139511,153543.87168012434,M9424073560,426586.48932336125,117014.0876534373,1
3,TRANSFER,2102.685822618313,C6489395620,259005.21568804895,17579.625135597078,M3588447761,132298.55594051498,294043.1229273488,1
4,CASH_OUT,4873.4948438433,C9715155151,307093.12215950567,161572.60863970863,M7697895249,259750.92738249057,285344.830788424,1
1,CASH_OUT,2925.2425962437787,C5966200707,118304.89135375366,272054.31196973426,M9937610927,225268.26953353803,242133.09905486275,0
4,TRANSFER,7024.0340904851155,C1945273689,241749.0425534019,275856.1860099835,M5220144326,5822.449751548109,274989.4931919321,1
1,DEBIT,9061.984480217712,C4049919681,214574.74597916094,178279.46058844434,M3267029937,278406.07157037006,245895.31631183403,1
1,CASH_OUT,15001.6441055698,C6659455623,37447.92100099187,223651.37812630032,M3783274764,330762.1620730875,282728.1830370541,0
6,PAYMENT,13057.836939145314,C2344540134,53080.17677373361,482758.95911738323,M7313509301,295957.20220953505,357752.97731056437,1
5,PAYMENT,12456.478492820781,C4592733633,418736.25980938727,188674.2386151558,M4684725781,368139.94939171075,54814.097201719866,1
4,PAYMENT,7112.261437532123,C6654697084,119909.97610329512,129113.40662999148,M2282253596,285669.76422653854,374812.87607451185,1
3,DEBIT,16844.806306386723,C2227070415,97479.13574931528,121733.52203338005,M6281978018,33375.12742537846,67943.07506379709,1
1,TRANSFER,9478.614631223474,C9982383389,252455.72562506964,228882.30635206707,M5005662857,58222.76204235572,33313.99920518735,1
6,PAYMENT,19584.188266501576,C6647133925,384373.56568125647,379760.074358472,M8011414725,298237.2887719762,488039.8431107338,1
2,DEBIT,12719.428552085163,C5479875953,30973.25928949396,102994.0920942366,M3742143659,137489.5959868201,478495.88443522074,1
8,CASH_OUT,2612.6683571336043,C4354214260,288403.9598191279,354648.06357038405,M7011229846,39822.56451738292,30218.272470282027,0
5,TRANSFER,13555.933485301137,C2710375334,59605.22142028668,10574.911674708143,M7443730316,214801.37172427337,221626.72073748108,0
7,CASH_OUT,6569.5699070908095,C3826324630,18230.525412809227,209466.48899197302,M3915856916,277161.2990418277,93122.46914988737,1
2,DEBIT,13757.911214053338,C1034613597,26371.976081108696,387932.5326013934,M2683488634,164372.9941748033,242672.44856720904,0
8,PAYMENT,1485.8588484318743,C9345872311,417082.05410422065,169366.4778872157,M8970698693,360216.851112889,415088.6214997937,1
2,PAYMENT,3580.1405998015916,C6313495036,58986.241814030785,281868.5507226997,M6451858400,321885.30405062233,475305.88737144513,0
4,DEBIT,17129.17145222515,C5757166699,22575.682206145975,102489.6164129554,M3879949545,166409.180545836,317126.3267257687,1
1,PAYMENT,4620.873184767946,C6366574862,218949.94357145613,370997.69556308613,M2367311534,377436.2644542803,176952.83360590853,0
5,TRANSFER,16757.11839233451,C4872269513,421996.7359710124,26139.551634379808,M5255078046,324347.52126651775,301662.78282229917,1
9,DEBIT,5657.594160242767,C3992282719,131204.18824465096,426271.3224377502,M7470180881,318722.68935895106,156000.65305422517,0
1,CASH_OUT,12893.350010168282,C1905749458,210856.3087629582,99098.19321083407,M2783329510,276713.850393534,454911.8204160302,0
9,DEBIT,13913.596412845636,C4681610143,19961.26628187561,437199.01585416537,M3641796978,5694.834044276397,435200.2315529185,1
8,TRANSFER,10301.829587586553,C8818673655,224539.25706743792,176264.62065025867,M2973547224,348253.5917384446,279115.8751398305,1
6,TRANSFER,6175.682466264952,C7187216162,288806.54031856684,361341.7872372433,M3519626810,188020.89555457825,162399.45769018028,0
7,DEBIT,4331.623089784813,C5863640768,285453.5268760724,159612.64889309424,M3805857190,471304.85507932777,146694.83779148918,0
3,DEBIT,760.4681557922818,C2851061777,166213.34608718258,452955.83561732376,M1302228714,408992.38553860266,16708.997352529732,1
1,PAYMENT,6148.533384690404,C2307785466,157766.59033156777,63318.56275918718,M3323518177,293847.2347656561,407910.4255126476,0
5,TRANSFER,13097.939531572532,C1850813768,53311.80946829894,89259.89463629936,M7686114357,126090.99090963471,225191.60651950398,1
2,DEBIT,18772.265887124806,C9872080073,183399.1603231342,246515.06257940116,M4671082978,101858.6966388333,162566.4642001322,0
5,DEBIT,17436.969197034734,C8629109528,49747.33443648233,40969.21951907306,M9287496267,170192.41883877455,235555.17749887693,0
8,TRANSFER,15344.689053052522,C3428460279,383297.9723560258,97990.09235088096,M2876299563,238283.97179000927,409368.995227326,1
9,DEBIT,15790.102130740644,C4423995465,483137.1488740929,471883.1911060072,M2685268291,148032.75501947355,62307.10385376059,1
2,PAYMENT,13333.199579172306,C8405522409,485037.2283333534,488244.83057394356,M2740385711,257464.7476962414,428827.9941209137,1
3,TRANSFER,5279.70846556346,C3965269997,432535.5496876969,188129.66466521096,M8789420254,82685.21275659297,448754.417554177,0
3,PAYMENT,18153.181111046015,C6757596253,300396.07466980955,461643.01050696784,M7563683316,488856.40641274996,473353.9575169441,0
1,PAYMENT,13447.573006926097,C1225018904,350432.84862193995,272412.33783671586,M1891074434,53962.27748249693,198743.99621131388,0
8,PAYMENT,11252.768556510755,C5980551010,142602.90134020703,134871.23293688352,M4890596949,465972.069827186,108570.20201883593,1
6,PAYMENT,2308.6904373482735,C5624852745,315385.21008631034,351199.3605402993,M8896508735,456789.0057013474,186820.40923334926,0
8,TRANSFER,8996.405321747867,C5072709333,227824.77471993872,329450.9032874286,M3023289213,262680.240909749,166456.04811570165,0
9,PAYMENT,9261.129596918334,C2308257158,241008.66988846625,494562.65955436666,M7060838504,362455.13591804216,88076.95625143003,1
5,PAYMENT,17304.81582950113,C9276042705,378888.280187579,132523.64370464164,M6311018786,218024.1489862939,303633.33505074395,0
3,DEBIT,10978.29958173699,C6212793850,140959.1777986258,336029.7513308677,M8430264332,315017.2887712191,238312.08025431444,0
5,TRANSFER,7669.970924511152,C1041604850,159019.80584725994,26011.87751472345,M8216566199,170287.96871055933,432850.49616200186,1
5,TRANSFER,19538.32653736212,C8979856354,462320.89556431834,56823.0193483597,M8068481833,150579.50989272268,16054.790241029126,1
5,CASH_OUT,2303.3398071936817,C4140296890,28112.147425486124,1959.187475546631,M2074096006,289114.89308475686,321933.9637775632,1
3,TRANSFER,8508.713723407698,C9361253519,242817.1492066702,499730.34052983654,M7747357417,249064.83709199016,381474.43925578054,1
4,TRANSFER,936.2910359109653,C8651980216,456400.40020393085,401136.8485737389,M3840896743,289768.18457499053,379743.2845941535,1
9,CASH_OUT,14824.092003261914,C3431874947,305181.5039090785,393361.5073667704,M4787745770,143330.2906435115,443036.98354776256,1
9,TRANSFER,18369.723388763097,C9616810229,273203.53710606607,254863.03764408984,M6539995358,183478.91590849764,364516.87141474703,1
2,TRANSFER,5672.742858054739,C5560764377,124872.0896146776,150033.54145271998,M3468914871,41948.98031445465,463905.03082384815,1
8,TRANSFER,17180.999368302506,C6130113598,171637.74453222414,75632.14223133796,M6904073435,26138.18613610286,166328.29991044573,1
8,TRANSFER,5915.1427861917655,C5996492842,426024.20790234645,142337.36942323184,M7142040945,126728.56483650813,251604.70837577153,0
7,CASH_OUT,18224.326216713915,C1952546366,279609.0658842291,187985.61096456955,M9523113283,37123.42966527288,7039.8316414453375,1
8,TRANSFER,15103.841881576,C2363886544,257371.09687838994,378155.04849014705,M2412074791,51887.35431737035,3478.7936516456066,1
3,TRANSFER,16117.64485914463,C1376201735,49789.85677001446,269830.8944515762,M9037020622,406464.2026969685,120063.31022575994,0
6,CASH_OUT,458.3304564490445,C1386187353,8014.078227561561,38741.81327774134,M5361313500,19436.84850834465,50403.59856954263,1
1,DEBIT,19259.926105773116,C3690612398,481842.59434352454,9014.50447945612,M7166432111,329471.3969673714,130105.6839678768,0
7,PAYMENT,14560.752742199433,C6496467094,188493.08364342083,51166.089767031575,M8501894681,136278.87440770026,88521.6472641987,0
1,DEBIT,6164.546798184053,C8141655622,301606.53104975214,205249.35684868967,M9992896473,435772.8403540632,14260.012419324119,1
9,CASH_OUT,16604.953830691054,C4739344051,39857.53659364249,466596.45852450916,M3201531095,242496.14228874978,454652.0732030247,0
1,PAYMENT,5702.271848457106,C4124714268,341557.14286152326,318701.2406046108,M8438338978,152788.22966391288,4111.565694445762,1
1,CASH_OUT,17467.801407365947,C7669063603,466283.35435298044,400912.94993775757,M2182130074,258819.46784471726,368041.0721685427,1
7,CASH_OUT,2340.3497691975467,C6190847508,287832.62649870984,233187.29725227426,M9912924834,190979.0095226344,76073.94345975826,0
2,TRANSFER,14103.350951469836,C6783425854,63057.661187705286,180833.0415975214,M7369487394,282150.53233491513,456114.8109998,0
5,PAYMENT,10859.899685233715,C5834267359,290860.76373673836,54200.186358311366,M5220578661,57266.43416317412,446397.9697949429,0
8,TRANSFER,2021.0359568892723,C4553469365,383173.6065523262,437966.51109310245,M2714161611,498495.25140627555,326950.5731846287,1
8,PAYMENT,4913.6871823508955,C2449690898,203208.26828700933,391580.01451395144,M6688916576,212777.93884835878,336117.07490030257,1
3,CASH_OUT,346.8403219185643,C2058794922,439918.8739707339,84059.04879886255,M3055764094,174115.31985368434,2669.5709848442716,0
7,CASH_OUT,9428.482512743665,C9486995829,324341.47667868226,256130.28193813027,M4483593206,355104.92415813246,492435.783056801,1
3,DEBIT,6095.178689124007,C2480980323,449624.45914460125,243687.40396062244,M9966068827,181949.70324766624,438916.3017879072,1
6,PAYMENT,12007.3139375254,C6743706803,311752.65562366863,312545.7763432643,M8440779402,416637.15251437883,447553.112865046,0
6,TRANSFER,6015.032373401482,C9053570675,65643.98600241212,473093.4469956306,M3919400070,227135.36218021263,329622.268525436,0
3,DEBIT,6068.390318988995,C1606052499,154845.85555259456,289885.7208812398,M3615759408,359779.20663271745,172393.46432726827,0
7,DEBIT,14889.544654758907,C3343257375,100897.47412622847,270108.6333893093,M2918861849,53726.60822094327,446824.3245452404,0
3,DEBIT,1058.0424359692338,C5489506308,454413.2488584312,25161.46646733197,M2873655622,423059.59277755587,145758.46407559616,0
8,TRANSFER,18067.610404320545,C7593429066,380200.03364374134,31453.738009011966,M1454409073,367858.9933890549,281355.77167110145,0
4,DEBIT,17060.05110038451,C1352289045,338199.184455003,93673.39566339445,M9998129319,105858.38923098284,49865.4861719412,0
1,TRANSFER,13389.31319620549,C5445030211,150483.15981581085,16235.38584587414,M1407822803,72643.00487289332,460977.8150663751,0
4,DEBIT,11905.109245136948,C5250971435,92022.38602510677,371676.4477850062,M8422490979,158146.1743628122,70385.22888560666,0
7,TRANSFER,17856.81971297908,C5423907916,378225.5439944559,361665.1519969816,M2392149974,488035.29301595216,112448.40286520364,0
4,CASH_OUT,3788.0705726214173,C7204201608,237078.97293953985,68028.11721582148,M5197999611,128415.78728352931,279067.0790641075,1
6,CASH_OUT,1671.4863275974894,C7462289502,112894.77607531456,418039.45039764047,M7206685856,228063.60447331663,382046.5001064908,1
9,CASH_OUT,4866.252381199808,C6805958302,308310.98908263753,77393.017423056,M5287332796,15010.112858668157,309675.65296814946,0
1,CASH_OUT,15912.107746133786,C3177902420,20166.92606922599,150587.7934986794,M9112516814,198613.76478311626,116066.95640007808,1
5,CASH_OUT,789.9383078570181,C3739767710,163085.12706412675,124488.4495806825,M8077342901,285660.00771655136,471.5212637451671,1
7,DEBIT,11697.856018161443,C4298558239,234278.49729556733,186153.5492865239,M1899944360,476562.30625398253,378575.2901537196,1
1,DEBIT,19909.20657220707,C7160535738,73979.16705470292,127331.88294498093,M1623223696,258368.0224700322,492603.66295554687,1
4,DEBIT,17128.352267367034,C7952573121,492327.2387954198,244475.46321922602,M4884287415,409553.66308884387,404956.5601530452,1
6,TRANSFER,10476.76921196743,C3150537055,104548.68229480712,203703.9406773427,M9555114667,273563.8212844503,230103.30907830768,1
2,TRANSFER,1366.4540948041827,C5396038566,65176.56502163277,493284.74538966327,M8686968265,20392.50671775905,451883.6306995533,0
5,TRANSFER,16644.332936275627,C2845216158,101767.43694344819,27963.175064112835,M2484900097,157504.13759488703,204923.83655917502,0
1,TRANSFER,12019.67231272649,C1554800010,384530.56657986215,71090.68819367581,M9929153689,287774.75391555164,262467.0421217338,1
6,CASH_OUT,2387.16664148538,C7543814510,212752.8296359214,26412.946954301242,M9074235998,475296.98296556214,238564.88369784164,1
6,CASH_OUT,1967.7599679847883,C6384102795,282707.969876269,312920.5974911879,M6343214250,429565.1798756167,223811.93633276247,0
4,CASH_OUT,18201.57370678819,C3114121674,10504.578493180372,27254.63870685979,M8573348541,114177.80708942382,387595.38464695285,1
8,PAYMENT,13417.085232467762,C3800718382,17215.654286657278,418219.86868806166,M2122039319,110054.91500958176,263384.453634746,1
4,DEBIT,16602.807306403436,C8694277318,222912.7749135081,255969.3153409639,M1551970603,100586.48355695038,158358.56101260803,1
8,TRANSFER,17591.68011561712,C7882555497,408327.6216008118,263503.81229076686,M1112349238,461249.4481512516,129079.08382923916,1
8,TRANSFER,11478.269805761613,C6531193290,442619.4393537826,280797.2538560971,M3956358141,426333.0765508603,18873.658483716692,1
5,CASH_OUT,10397.182399925321,C1580164802,43353.283797820106,85406.85315310536,M7889688604,387441.7161264744,291597.580941523,0
4,TRANSFER,8665.505465387705,C9115669786,269181.55105051136,98845.15155724378,M9314264786,196367.55711211378,114980.7077005171,0
2,TRANSFER,6407.237097043274,C5054141109,456614.8431396352,159408.66143650233,M6300012324,252190.3521493834,74066.96100819155,1
3,DEBIT,8748.459621088365,C8584177968,193986.37719894317,296748.20791092573,M9952378077,232165.8723975764,326914.9819138388,0
3,CASH_OUT,15500.205149030113,C6918897747,414782.9157141843,105058.88797010726,M5376260866,126699.05377968632,340604.6289107744,1
4,DEBIT,12078.276277201117,C5910845723,66847.8271997181,58165.863566630615,M9744092793,252514.02307438347,376077.446128833,1
4,PAYMENT,17861.213470101437,C1078967903,467697.24483389937,485058.4432092161,M2511899696,15248.273926377231,251788.44816929573,1
